tok	sentstart	reported_conf	reported_pred
auf	no	0.8246617913246155	reported
uns	no	0.8463678956031799	reported
Kinder	no	0.8692198395729065	reported
zu	no	0.929928719997406	reported
erfahren	no	0.9977649450302124	reported
,	no	0.999114453792572	x
frug	no	0.8338411450386047	x
ich	no	0.783624529838562	x
endlich	no	0.7985288500785828	x
die	no	0.6330891847610474	x
alte	no	0.5132450461387634	x
Frau	no	0.9011799097061157	x
,	no	0.9737903475761414	x
die	no	0.8097878694534302	x
meine	no	0.6473724842071533	x
jüngste	no	0.5629075169563293	x
Schwester	no	0.571862518787384	x
wartete	no	0.5733451247215271	x
:	no	0.9913942217826843	x
was	no	0.973614513874054	x
denn	no	0.9732624292373657	x
das	no	0.9806108474731445	x
für	no	0.9811541438102722	x
ein	no	0.9823770523071289	x
Mann	no	0.9825420379638672	x
sei	no	0.9801617860794067	x
,	no	0.9956457018852234	x
der	no	0.9807013869285583	x
Sandmann	no	0.9737234711647034	x
.	no	0.8134425282478333	x
„	yes	0.9999582767486572	x
Ei	no	0.9432865977287292	x
,	no	0.9741100072860718	x
Thanelchen	no	0.7220728993415833	x
“	no	0.999225378036499	x
,	no	0.9974205493927002	x
erwiderte	no	0.9938074946403503	x
diese	no	0.8971800208091736	x
,	no	0.9997277855873108	x
„	no	0.9999778270721436	x
weißt	no	0.740568220615387	reported
du	no	0.7795877456665039	reported
das	no	0.9682415127754211	reported
noch	no	0.9590728282928467	reported
nicht	no	0.9795978665351868	reported
?	no	0.9967352747917175	reported
Das	yes	0.9311200976371765	x
ist	no	0.9773237109184265	x
ein	no	0.9843425750732422	x
böser	no	0.9809868931770325	x
Mann	no	0.9247996807098389	x
,	no	0.9997959733009338	x
der	no	0.9418360590934753	x
kommt	no	0.9578508734703064	x
zu	no	0.9743908643722534	x
den	no	0.9647564888000488	x
Kindern	no	0.8988317251205444	x
,	no	0.9981305003166199	x
wenn	no	0.9521673917770386	x
sie	no	0.9434906840324402	x
nicht	no	0.9491223096847534	x
zu	no	0.9515449404716492	x
Bett	no	0.9522457718849182	x
gehen	no	0.9610995054244995	x
wollen	no	0.7770227789878845	x
,	no	0.9996528625488281	x
und	no	0.9596138000488281	x
wirft	no	0.976579487323761	x
ihnen	no	0.9706419706344604	x
Hände	no	0.9775667786598206	x
voll	no	0.9806970357894897	x
Sand	no	0.9834643602371216	x
in	no	0.9873088002204895	x
die	no	0.9870222210884094	x
Augen	no	0.9715216755867004	x
,	no	0.9995669722557068	x
daß	no	0.9500439763069153	x
sie	no	0.9479893445968628	x
blutig	no	0.9477623105049133	x
zum	no	0.9541589021682739	x
Kopf	no	0.9559652805328369	x
herausspringen	no	0.8577058911323547	x
,	no	0.99980229139328	x
die	no	0.9321444034576416	x
wirft	no	0.9655050039291382	x
er	no	0.9583682417869568	x
dann	no	0.9595246911048889	x
in	no	0.9749148488044739	x
den	no	0.9755771160125732	x
Sack	no	0.9374561309814453	x
und	no	0.9993191957473755	x
trägt	no	0.9714434146881104	x
sie	no	0.9710148572921753	x
in	no	0.9809922575950623	x
den	no	0.9825619459152222	x
Halbmond	no	0.9819344282150269	x
zur	no	0.9872764945030212	x
Atzung	no	0.9855177402496338	x
für	no	0.986224889755249	x
seine	no	0.979191243648529	x
Kinderchen	no	0.9008339643478394	x
;	no	0.9999206066131592	x
die	no	0.9229400753974915	x
sitzen	no	0.9559547305107117	x
dort	no	0.9657518863677979	x
im	no	0.9738333225250244	x
Nest	no	0.9241910576820374	x
und	no	0.9982050657272339	x
haben	no	0.9753173589706421	x
krumme	no	0.9720948338508606	x
Schnäbel	no	0.9638949632644653	x
,	no	0.9951152801513672	x
wie	no	0.9793872833251953	x
die	no	0.9747289419174194	x
Eulen	no	0.8510444164276123	x
,	no	0.9998865127563477	x
damit	no	0.893005907535553	x
picken	no	0.9205686450004578	x
sie	no	0.9131284356117249	x
der	no	0.8883850574493408	x
unartigen	no	0.8712027072906494	x
Menschenkindlein	no	0.8480033874511719	x
Augen	no	0.8739509582519531	x
auf.	no	0.6601374745368958	x
“	no	0.9991434812545776	x
–	no	0.9989904761314392	x
Gräßlich	no	0.9511570930480957	x
malte	no	0.9490819573402405	x
sich	no	0.9457794427871704	x
nun	no	0.9377503991127014	x
im	no	0.9320433139801025	x
Innern	no	0.9249893426895142	x
mir	no	0.9159904718399048	x
das	no	0.892503559589386	x
Bild	no	0.9025975465774536	x
des	no	0.8610222339630127	x
grausamen	no	0.7994877696037292	x
Sandmanns	no	0.7408214807510376	x
aus	no	0.7421850562095642	x
;	no	0.9997369647026062	x
sowie	no	0.8101851344108582	x
es	no	0.7682257294654846	x
abends	no	0.7745018601417542	x
die	no	0.7823343873023987	x
Treppe	no	0.7831869125366211	x
heraufpolterte	no	0.8089311718940735	x
,	no	0.9991922974586487	x
zitterte	no	0.9470568299293518	x
ich	no	0.9598013162612915	x
vor	no	0.9815780520439148	x
Angst	no	0.9531762599945068	x
und	no	0.9701751470565796	x
Entsetzen	no	0.9206704497337341	x
.	no	0.9977972507476807	x
Nichts	yes	0.9252119660377502	x
als	no	0.9453378915786743	x
den	no	0.9072497487068176	x
unter	no	0.9065396785736084	x
Tränen	no	0.7108945250511169	x
hergestotterten	no	0.7533993124961853	x
Ruf	no	0.5554090142250061	x
:	no	0.5879355072975159	x
„	no	0.988004207611084	x
Der	no	0.9673858284950256	x
Sandmann	no	0.9585835933685303	x
!	no	0.9722188115119934	x
der	yes	0.9685008525848389	x
Sandmann	no	0.9603196382522583	x
!	no	0.8964084386825562	x
“	no	0.9981093406677246	x
konnte	no	0.9623082876205444	x
die	no	0.9313455820083618	x
Mutter	no	0.9129461050033569	x
aus	no	0.9155388474464417	x
mir	no	0.9103979468345642	x
herausbringen	no	0.897804856300354	x
.	no	0.58406001329422	x
Ich	yes	0.9076249003410339	x
lief	no	0.9718795418739319	x
darauf	no	0.9948898553848267	x
in	no	0.9942945837974548	x
das	no	0.9843810796737671	x
Schlafzimmer	no	0.8999260067939758	x
,	no	0.9999791383743286	x
und	no	0.9005013108253479	x
wohl	no	0.8978006839752197	x
die	no	0.8803949356079102	x
ganze	no	0.879123330116272	x
Nacht	no	0.9095807075500488	x
über	no	0.9167312383651733	x
quälte	no	0.9580724239349365	x
mich	no	0.9554938077926636	x
die	no	0.9514915347099304	x
fürchterliche	no	0.9486774206161499	x
Erscheinung	no	0.954684317111969	x
des	no	0.9516769647598267	x
Sandmanns	no	0.9540409445762634	x
.	no	0.9786779880523682	x
–	yes	0.9996213912963867	x
Schon	no	0.9054930210113525	x
alt	no	0.9237357378005981	x
genug	no	0.9121881127357483	x
war	no	0.9342524409294128	x
ich	no	0.9021252393722534	x
geworden	no	0.6646264791488647	x
,	no	0.9997872710227966	x
um	no	0.8450122475624084	x
einzusehen	no	0.8611373901367188	x
,	no	0.9992157220840454	x
daß	no	0.9146857857704163	x
das	no	0.8879162073135376	x
mit	no	0.8777624368667603	x
dem	no	0.8498547077178955	x
Sandmann	no	0.8330900073051453	x
und	no	0.855485200881958	x
seinem	no	0.8162787556648254	x
Kindernest	no	0.7519072890281677	x
im	no	0.7180930972099304	x
Halbmonde	no	0.5286752581596375	x
,	no	0.9986891150474548	x
so	no	0.812543511390686	reported
wie	no	0.6739529371261597	reported
es	no	0.7170299887657166	reported
mir	no	0.8185302019119263	reported
die	no	0.8965425491333008	reported
Wartefrau	no	0.9325128793716431	reported
erzählt	no	0.9946664571762085	reported
hatte	no	0.9996001124382019	reported
,	no	0.723421037197113	x
wohl	no	0.6558985114097595	x
nicht	no	0.7374972105026245	x
ganz	no	0.7437423467636108	x
seine	no	0.7610385417938232	x
Richtigkeit	no	0.8188436031341553	x
haben	no	0.8378303647041321	x
könne	no	0.7328043580055237	x
;	no	0.9996262788772583	x
indessen	no	0.9100329279899597	x
blieb	no	0.9729558229446411	x
mir	no	0.9693556427955627	x
der	no	0.982154369354248	x
Sandmann	no	0.9817798733711243	x
ein	no	0.9916874766349792	x
fürchterliches	no	0.981417715549469	x
Gespenst	no	0.8899213671684265	x
,	no	0.9998738765716553	x
und	no	0.9329774975776672	x
Grauen	no	0.9350572228431702	x
–	no	0.9281852841377258	x
Entsetzen	no	0.9507526159286499	x
ergriff	no	0.9687832593917847	x
mich	no	0.8541622757911682	x
,	no	0.9998621940612793	x
wenn	no	0.8773218989372253	x
ich	no	0.8084011077880859	x
ihn	no	0.661622166633606	x
nicht	no	0.7656576037406921	x
allein	no	0.780147135257721	x
die	no	0.8066493272781372	x
Treppe	no	0.7884759902954102	x
heraufkommen	no	0.5391255617141724	x
,	no	0.9923386573791504	x
sondern	no	0.9565737843513489	x
auch	no	0.949295699596405	x
meines	no	0.9138897657394409	x
Vaters	no	0.8891956806182861	x
Stubentür	no	0.8822441101074219	x
heftig	no	0.879938542842865	x
aufreißen	no	0.8419750928878784	x
und	no	0.9871973991394043	x
hineintreten	no	0.9733370542526245	x
hörte	no	0.936001181602478	x
.	no	0.7374743223190308	x
Manchmal	yes	0.8591260313987732	x
blieb	no	0.9925163388252258	x
er	no	0.9871786832809448	x
lange	no	0.9912766218185425	x
weg	no	0.9449131488800049	x
,	no	0.9999871253967285	x
dann	no	0.8762951493263245	x
kam	no	0.9339085221290588	x
er	no	0.9350013732910156	x
öfter	no	0.9461262822151184	x
hintereinander	no	0.9615862369537354	x
.	no	0.9906712770462036	x
Jahrelang	yes	0.9270363450050354	x
dauerte	no	0.9516709446907043	x
das	no	0.6779109239578247	x
,	no	0.9999581575393677	x
und	no	0.84018474817276	x
nicht	no	0.8297412991523743	x
gewöhnen	no	0.7913734316825867	x
konnte	no	0.8369196653366089	x
ich	no	0.8458415865898132	x
mich	no	0.8707956671714783	x
an	no	0.8490995168685913	x
den	no	0.7529482245445251	x
unheimlichen	no	0.6839859485626221	x
Spuk	no	0.8559688925743103	x
,	no	0.9986118078231812	x
nicht	no	0.9387331008911133	x
bleicher	no	0.9500212669372559	x
wurde	no	0.9775650501251221	x
in	no	0.9744158983230591	x
mir	no	0.9785546660423279	x
das	no	0.9866885542869568	x
Bild	no	0.9899793863296509	x
des	no	0.9800981283187866	x
grausigen	no	0.9772000908851624	x
Sandmanns	no	0.9749954342842102	x
.	no	0.990715742111206	x
Sein	yes	0.9680368900299072	x
Umgang	no	0.9729959964752197	x
mit	no	0.9748920798301697	x
dem	no	0.9672268033027649	x
Vater	no	0.9466670751571655	x
fing	no	0.9910776615142822	x
an	no	0.9815725088119507	x
,	no	0.9995456337928772	x
meine	no	0.9348587393760681	x
Fantasie	no	0.9228814244270325	x
immer	no	0.9365274310112	x
mehr	no	0.9499067068099976	x
und	no	0.9563291072845459	x
mehr	no	0.9606924653053284	x
zu	no	0.9645446538925171	x
beschäftigen	no	0.8990197777748108	x
:	no	0.9999897480010986	x
den	no	0.6132313013076782	reported
Vater	no	0.5860547423362732	reported
darum	no	0.9219425916671753	reported
zu	no	0.9675778746604919	reported
befragen	no	0.9998936653137207	reported
,	no	0.9991468191146851	x
hielt	no	0.8491524457931519	x
mich	no	0.7766463756561279	x
eine	no	0.8137412667274475	x
unüberwindliche	no	0.7783151268959045	x
Scheu	no	0.7123366594314575	x
zurück	no	0.9277411103248596	x
,	no	0.9998482465744019	x
aber	no	0.8133400678634644	x
selbst	no	0.7643269300460815	x
–	no	0.9940794706344604	x
selbst	no	0.92622971534729	x
das	no	0.8030427098274231	x
Geheimnis	no	0.5468683242797852	x
zu	no	0.5784850716590881	x
erforschen	no	0.896584153175354	x
,	no	0.9801169037818909	x
den	no	0.9206072092056274	x
fabelhaften	no	0.8667201399803162	x
Sandmann	no	0.8291788697242737	x
zu	no	0.7882022261619568	x
sehen	no	0.6216586828231812	x
,	no	0.9984090924263	x
dazu	no	0.906861424446106	x
keimte	no	0.9511661529541016	x
mit	no	0.9637593626976013	x
den	no	0.9524357318878174	x
Jahren	no	0.9422891139984131	x
immer	no	0.9599581956863403	x
mehr	no	0.9799649715423584	x
die	no	0.9850938320159912	x
Lust	no	0.9871597290039062	x
in	no	0.9854770302772522	x
mir	no	0.985773503780365	x
empor	no	0.9895973801612854	x
.	no	0.9953927993774414	x
Der	yes	0.9008287191390991	x
Sandmann	no	0.915739119052887	x
hatte	no	0.9577751755714417	x
mich	no	0.952557384967804	x
auf	no	0.9775878190994263	x
die	no	0.9825339913368225	x
Bahn	no	0.9850539565086365	x
des	no	0.9853243231773376	x
Wunderbaren	no	0.9849345684051514	x
,	no	0.9880396723747253	x
Abenteuerlichen	no	0.983317494392395	x
gebracht	no	0.980941891670227	x
,	no	0.9992278814315796	x
das	no	0.949891984462738	x
so	no	0.9440892934799194	x
schon	no	0.9410341382026672	x
leicht	no	0.9341097474098206	x
im	no	0.9287866950035095	x
kindlichen	no	0.9203233122825623	x
Gemüt	no	0.9108898639678955	x
sich	no	0.9165868163108826	x
einnistet	no	0.9089853763580322	x
.	no	0.9514893293380737	x
Nichts	yes	0.9147011637687683	x
war	no	0.9651852250099182	x
mir	no	0.9321506023406982	x
lieber	no	0.9386934041976929	x
,	no	0.9997925162315369	x
als	no	0.8726289868354797	x
schauerliche	no	0.845485270023346	x
Geschichten	no	0.7794126868247986	x
von	no	0.8300337791442871	x
Kobolden	no	0.8440219163894653	x
,	no	0.7957570552825928	x
Hexen	no	0.8278378844261169	x
,	no	0.7444007396697998	x
Däumlingen	no	0.8317582607269287	x
und	no	0.5144874453544617	x
so	no	0.570610523223877	x
weiter	no	0.6604450941085815	x
zu	no	0.7024794220924377	x
hören	no	0.8515570163726807	x
oder	no	0.5062016844749451	x
zu	no	0.7150676250457764	x
lesen	no	0.9879767298698425	x
;	no	0.9937757253646851	x
aber	no	0.9072934985160828	x
obenan	no	0.9625210762023926	x
stand	no	0.990247905254364	x
immer	no	0.990538477897644	x
der	no	0.9935551285743713	x
Sandmann	no	0.9596225023269653	x
,	no	0.9996582269668579	x
den	no	0.9051288366317749	x
ich	no	0.8790115714073181	x
in	no	0.8787559866905212	x
den	no	0.8637368679046631	x
seltsamsten	no	0.8362183570861816	x
,	no	0.8886423707008362	x
abscheulichsten	no	0.8744591474533081	x
Gestalten	no	0.8629632592201233	x
überall	no	0.8814130425453186	x
auf	no	0.8996230363845825	x
Tische	no	0.8996379971504211	x
,	no	0.9370722770690918	x
Schränke	no	0.9334397315979004	x
und	no	0.9525794386863708	x
Wände	no	0.9543684720993042	x
mit	no	0.9606855511665344	x
Kreide	no	0.9291675090789795	x
,	no	0.9609347581863403	x
Kohle	no	0.9637578129768372	x
hinzeichnete	no	0.9758476614952087	x
.	no	0.9839569926261902	x
Als	yes	0.8083622455596924	x
ich	no	0.8167613744735718	x
zehn	no	0.8311676979064941	x
Jahre	no	0.8324475288391113	x
alt	no	0.8469809889793396	x
geworden	no	0.5126237273216248	x
,	no	0.9995747208595276	x
wies	no	0.768639087677002	x
mich	no	0.6738641858100891	x
die	no	0.5482637882232666	x
Mutter	no	0.5108906030654907	x
aus	no	0.5973583459854126	x
der	no	0.5921353101730347	x
Kinderstube	no	0.5217570066452026	x
in	no	0.6460602879524231	x
ein	no	0.653538167476654	x
Kämmerchen	no	0.6708592772483826	x
,	no	0.8948471546173096	x
das	no	0.8403657078742981	x
auf	no	0.8572534918785095	x
dem	no	0.8692705035209656	x
Korridor	no	0.8555459976196289	x
unfern	no	0.871139407157898	x
von	no	0.8738105893135071	x
meines	no	0.8406853675842285	x
Vaters	no	0.7857306599617004	x
Zimmer	no	0.7441712617874146	x
lag	no	0.7715256214141846	x
.	no	0.55133455991745	x
Noch	yes	0.8734636902809143	x
immer	no	0.8355416655540466	x
mußten	no	0.8553107380867004	x
wir	no	0.87386155128479	x
uns	no	0.8243901133537292	x
,	no	0.9965682029724121	x
wenn	no	0.9331615567207336	x
auf	no	0.9305658340454102	x
den	no	0.9179428815841675	x
Schlag	no	0.921211302280426	x
neun	no	0.9212775826454163	x
Uhr	no	0.9219086170196533	x
sich	no	0.9032572507858276	x
jener	no	0.8258874416351318	x
Unbekannte	no	0.7917593717575073	x
im	no	0.7868059277534485	x
Hause	no	0.8023017644882202	x
hören	no	0.7134745717048645	x
ließ	no	0.8086373209953308	x
,	no	0.9514959454536438	x
schnell	no	0.9346734285354614	x
entfernen	no	0.9674065113067627	x
.	no	0.9790977835655212	x
In	yes	0.9245520830154419	x
meinem	no	0.9411781430244446	x
Kämmerchen	no	0.9420825242996216	x
vernahm	no	0.9571002721786499	x
ich	no	0.9512799382209778	x
,	no	0.9957664012908936	x
wie	no	0.9613040089607239	x
er	no	0.9472511410713196	x
bei	no	0.9327521920204163	x
dem	no	0.9047501087188721	x
Vater	no	0.8629822731018066	x
hineintrat	no	0.5192857384681702	x
,	no	0.9996182918548584	x
und	no	0.9061303734779358	x
bald	no	0.8923116326332092	x
darauf	no	0.891014814376831	x
war	no	0.9584445953369141	x
es	no	0.9654581546783447	x
mir	no	0.9575173258781433	x
dann	no	0.9253803491592407	x
,	no	0.9963819980621338	x
als	no	0.962407112121582	x
verbreite	no	0.9632860422134399	x
sich	no	0.9695509076118469	x
im	no	0.9656525254249573	x
Hause	no	0.9635741710662842	x
ein	no	0.9777020215988159	x
feiner	no	0.9775950312614441	x
,	no	0.9830735921859741	x
seltsam	no	0.9803135991096497	x
riechender	no	0.9842119812965393	x
Dampf	no	0.9873738884925842	x
.	no	0.9929007291793823	x
Immer	yes	0.9072240591049194	x
höher	no	0.9386669993400574	x
mit	no	0.9631690382957458	x
der	no	0.9516303539276123	x
Neugierde	no	0.641720712184906	x
wuchs	no	0.8893663287162781	x
der	no	0.8758178353309631	x
Mut	no	0.8398261666297913	x
,	no	0.9995723366737366	x
auf	no	0.848029375076294	x
irgendeine	no	0.8051666617393494	x
Weise	no	0.8041269183158875	x
des	no	0.71271812915802	x
Sandmanns	no	0.7100798487663269	x
Bekanntschaft	no	0.8387648463249207	x
zu	no	0.81128990650177	x
machen	no	0.7675513029098511	x
.	no	0.9910116195678711	x
Oft	yes	0.6980637907981873	x
schlich	no	0.9330936670303345	x
ich	no	0.9766333699226379	x
schnell	no	0.9940568208694458	x
aus	no	0.9961001873016357	x
dem	no	0.9917588829994202	x
Kämmerchen	no	0.9800782203674316	x
auf	no	0.9970061182975769	x
den	no	0.9863530397415161	x
Korridor	no	0.9573357701301575	x
,	no	0.9994661211967468	x
wenn	no	0.9395807385444641	x
die	no	0.8913783431053162	x
Mutter	no	0.8765215873718262	x
vorübergegangen	no	0.6049041748046875	x
,	no	0.999894380569458	x
aber	no	0.9055647850036621	x
nichts	no	0.8982198238372803	x
konnte	no	0.9223408699035645	x
ich	no	0.9051530361175537	x
erlauschen	no	0.6123672127723694	x
,	no	0.9997708201408386	x
denn	no	0.9071285724639893	x
immer	no	0.9306715726852417	x
war	no	0.9741186499595642	x
der	no	0.9798509478569031	x
Sandmann	no	0.9782337546348572	x
schon	no	0.9858801960945129	x
zur	no	0.9885342717170715	x
Türe	no	0.9864241480827332	x
hinein	no	0.9821071028709412	x
,	no	0.9997096657752991	x
wenn	no	0.9362947344779968	x
ich	no	0.924281120300293	x
den	no	0.9371684789657593	x
Platz	no	0.9404527544975281	x
erreicht	no	0.9537861347198486	x
hatte	no	0.9207301735877991	x
,	no	0.9952011108398438	x
wo	no	0.9646407961845398	x
er	no	0.962838351726532	x
mir	no	0.9550089836120605	x
sichtbar	no	0.9640048146247864	x
werden	no	0.9695838689804077	x
mußte	no	0.9651656746864319	x
.	no	0.9833984375	x
Endlich	yes	0.9181694388389587	x
,	no	0.9984239339828491	x
von	no	0.9362176060676575	x
unwiderstehlichem	no	0.9234041571617126	x
Drange	no	0.9059584140777588	x
getrieben	no	0.7319077849388123	x
,	no	0.999312162399292	x
beschloß	no	0.8884580731391907	x
ich	no	0.7827985882759094	x
,	no	0.9916411638259888	x
im	no	0.9570536613464355	x
Zimmer	no	0.9496793746948242	x
des	no	0.9170887470245361	x
Vaters	no	0.8981969356536865	x
