tok	sentstart	indirect_conf	indirect_pred
Sandmann	no	0.9771501421928406	x
und	no	0.9886661767959595	x
seiner	no	0.9804977178573608	x
Beziehung	no	0.9878224730491638	x
auf	no	0.9876839518547058	x
uns	no	0.9698591828346252	x
Kinder	no	0.9690448045730591	x
zu	no	0.8652609586715698	x
erfahren	no	0.9884982705116272	x
,	no	0.993032693862915	x
frug	no	0.9999336004257202	x
ich	no	0.9998903274536133	x
endlich	no	0.9993158578872681	x
die	no	0.9922812581062317	x
alte	no	0.9963178634643555	x
Frau	no	0.9990966320037842	x
,	no	0.9999831914901733	x
die	no	0.8963925242424011	x
meine	no	0.969398021697998	x
jüngste	no	0.9920331835746765	x
Schwester	no	0.9956074357032776	x
wartete	no	0.9927734732627869	x
:	no	0.999966025352478	x
was	no	0.8310964703559875	x
denn	no	0.7578914761543274	x
das	no	0.7325778603553772	x
für	no	0.6771398186683655	x
ein	no	0.561813235282898	x
Mann	no	0.6146994829177856	x
sei	no	0.9590411186218262	x
,	no	0.5381810665130615	x
der	no	0.5441889762878418	x
Sandmann	no	0.6775981783866882	x
.	no	0.997218132019043	x
„	yes	0.5518361330032349	x
Ei	no	0.9398481249809265	x
,	no	0.99986732006073	x
Thanelchen	no	0.9783494472503662	x
“	no	0.9922714233398438	x
,	no	0.9999792575836182	x
erwiderte	no	0.998629093170166	x
diese	no	0.9986518025398254	x
,	no	0.9999932050704956	x
„	no	0.9997870326042175	x
weißt	no	0.9999412298202515	x
du	no	0.9998502731323242	x
das	no	0.9821542501449585	x
noch	no	0.9251017570495605	x
nicht	no	0.9704186916351318	x
?	no	0.9789688587188721	x
Das	yes	0.999750554561615	x
ist	no	0.9967225193977356	x
ein	no	0.9985164999961853	x
böser	no	0.9971476197242737	x
Mann	no	0.9820634126663208	x
,	no	0.9998559951782227	x
der	no	0.9891770482063293	x
kommt	no	0.9957719445228577	x
zu	no	0.9973084926605225	x
den	no	0.9960517287254333	x
Kindern	no	0.9929109215736389	x
,	no	0.9998660087585449	x
wenn	no	0.9582776427268982	x
sie	no	0.9824626445770264	x
nicht	no	0.9937735199928284	x
zu	no	0.992073118686676	x
Bett	no	0.9955658316612244	x
gehen	no	0.9968662858009338	x
wollen	no	0.9641610383987427	x
,	no	0.9999115467071533	x
und	no	0.9961167573928833	x
wirft	no	0.9927493333816528	x
ihnen	no	0.9963763356208801	x
Hände	no	0.9964863061904907	x
voll	no	0.9953978657722473	x
Sand	no	0.9960426092147827	x
in	no	0.9948998093605042	x
die	no	0.9953141212463379	x
Augen	no	0.9956770539283752	x
,	no	0.9999319314956665	x
daß	no	0.8755152821540833	x
sie	no	0.9225185513496399	x
blutig	no	0.9363363981246948	x
zum	no	0.9475674629211426	x
Kopf	no	0.9313796758651733	x
herausspringen	no	0.50676029920578	x
,	no	0.9965906143188477	x
die	no	0.9931511878967285	x
wirft	no	0.9958009123802185	x
er	no	0.9979918003082275	x
dann	no	0.994408905506134	x
in	no	0.9933856129646301	x
den	no	0.996206521987915	x
Sack	no	0.9978795051574707	x
und	no	0.9991132616996765	x
trägt	no	0.9947413206100464	x
sie	no	0.9973849654197693	x
in	no	0.9939954876899719	x
den	no	0.9960581064224243	x
Halbmond	no	0.9977988600730896	x
zur	no	0.9946165680885315	x
Atzung	no	0.9972532391548157	x
für	no	0.9952162504196167	x
seine	no	0.9940165281295776	x
Kinderchen	no	0.9577560424804688	x
;	no	0.9999927282333374	x
die	no	0.9526617527008057	x
sitzen	no	0.9913203120231628	x
dort	no	0.9966500401496887	x
im	no	0.9952219128608704	x
Nest	no	0.9987326264381409	x
und	no	0.9988147020339966	x
haben	no	0.9933846592903137	x
krumme	no	0.992612361907959	x
Schnäbel	no	0.9474644064903259	x
,	no	0.9998960494995117	x
wie	no	0.9948713779449463	x
die	no	0.9938661456108093	x
Eulen	no	0.9571578502655029	x
,	no	0.999971866607666	x
damit	no	0.9821310043334961	x
picken	no	0.9954889416694641	x
sie	no	0.9964972138404846	x
der	no	0.9936957955360413	x
unartigen	no	0.9960871934890747	x
Menschenkindlein	no	0.995061457157135	x
Augen	no	0.9891769289970398	x
auf.	no	0.8724223375320435	x
“	no	0.9963276982307434	x
–	no	0.9999343156814575	x
Gräßlich	no	0.9995500445365906	x
malte	no	0.9976592063903809	x
sich	no	0.9986550807952881	x
nun	no	0.9981732368469238	x
im	no	0.9943891167640686	x
Innern	no	0.9984410405158997	x
mir	no	0.9982112646102905	x
das	no	0.9949304461479187	x
Bild	no	0.9953665733337402	x
des	no	0.9959439635276794	x
grausamen	no	0.9967933297157288	x
Sandmanns	no	0.9969245791435242	x
aus	no	0.9661635756492615	x
;	no	0.999985933303833	x
sowie	no	0.8895536065101624	x
es	no	0.9285174012184143	x
abends	no	0.9502586722373962	x
die	no	0.9561689496040344	x
Treppe	no	0.9827422499656677	x
heraufpolterte	no	0.9940240979194641	x
,	no	0.9962258338928223	x
zitterte	no	0.995428204536438	x
ich	no	0.9991737008094788	x
vor	no	0.9952139854431152	x
Angst	no	0.9985985159873962	x
und	no	0.9928774237632751	x
Entsetzen	no	0.9980607628822327	x
.	no	0.9943373799324036	x
Nichts	yes	0.994911253452301	x
als	no	0.9943099021911621	x
den	no	0.9972937703132629	x
unter	no	0.9947217702865601	x
Tränen	no	0.9965330362319946	x
hergestotterten	no	0.9982098340988159	x
Ruf	no	0.9973382353782654	x
:	no	0.9989351630210876	x
„	no	0.9918659329414368	x
Der	no	0.9815245270729065	x
Sandmann	no	0.9910904169082642	x
!	no	0.9984164237976074	x
der	yes	0.9814990162849426	x
Sandmann	no	0.9839622974395752	x
!	no	0.99382084608078	x
“	no	0.9997915625572205	x
konnte	no	0.9881442785263062	x
die	no	0.9944334626197815	x
Mutter	no	0.9988892674446106	x
aus	no	0.9959924817085266	x
mir	no	0.9963915944099426	x
herausbringen	no	0.9969990253448486	x
.	no	0.9651902914047241	x
Ich	yes	0.999567449092865	x
lief	no	0.9994895458221436	x
darauf	no	0.9982688426971436	x
in	no	0.9948031306266785	x
das	no	0.9953370094299316	x
Schlafzimmer	no	0.9940298795700073	x
,	no	0.9999083280563354	x
und	no	0.9982908368110657	x
wohl	no	0.9955607652664185	x
die	no	0.9981555342674255	x
ganze	no	0.9973737001419067	x
Nacht	no	0.9969896078109741	x
über	no	0.9990314245223999	x
quälte	no	0.9984394907951355	x
mich	no	0.9975848197937012	x
die	no	0.9966104626655579	x
fürchterliche	no	0.9965735673904419	x
Erscheinung	no	0.9964993000030518	x
des	no	0.9964444041252136	x
Sandmanns	no	0.9978777170181274	x
.	no	0.9964022636413574	x
–	yes	0.8970214128494263	x
Schon	no	0.9681736826896667	x
alt	no	0.9924377799034119	x
genug	no	0.9991452693939209	x
war	no	0.9980960488319397	x
ich	no	0.9985491633415222	x
geworden	no	0.9978481531143188	x
,	no	0.9992376565933228	x
um	no	0.9865521788597107	x
einzusehen	no	0.9902818202972412	x
,	no	0.9999781847000122	x
daß	no	0.7491285800933838	indirect
das	no	0.7921389937400818	indirect
mit	no	0.7934107184410095	indirect
dem	no	0.8244760632514954	indirect
Sandmann	no	0.7152231335639954	indirect
und	no	0.7919216156005859	indirect
seinem	no	0.7467678189277649	indirect
Kindernest	no	0.6157571077346802	indirect
im	no	0.5468490719795227	indirect
Halbmonde	no	0.9887989163398743	indirect
,	no	0.7916917204856873	indirect
so	no	0.7999477386474609	indirect
wie	no	0.8367125988006592	indirect
es	no	0.8612107634544373	indirect
mir	no	0.8855043649673462	indirect
die	no	0.7979066967964172	indirect
Wartefrau	no	0.643802285194397	indirect
erzählt	no	0.7040699124336243	indirect
hatte	no	0.9795868992805481	indirect
,	no	0.9049868583679199	indirect
wohl	no	0.6645990014076233	indirect
nicht	no	0.7534502744674683	indirect
ganz	no	0.6739893555641174	indirect
seine	no	0.7664850354194641	indirect
Richtigkeit	no	0.8868585824966431	indirect
haben	no	0.9569728970527649	indirect
könne	no	0.9998986721038818	indirect
;	no	0.8610556125640869	x
indessen	no	0.9216897487640381	x
blieb	no	0.9849275350570679	x
mir	no	0.9991440773010254	x
der	no	0.9960169196128845	x
Sandmann	no	0.9975597858428955	x
ein	no	0.9921682476997375	x
fürchterliches	no	0.9928421974182129	x
Gespenst	no	0.9850186705589294	x
,	no	0.9998592138290405	x
und	no	0.9877899885177612	x
Grauen	no	0.9740062952041626	x
–	no	0.9999688863754272	x
Entsetzen	no	0.9967396855354309	x
ergriff	no	0.9934641718864441	x
mich	no	0.9967033267021179	x
,	no	0.9993892908096313	x
wenn	no	0.8877854943275452	x
ich	no	0.9044422507286072	x
ihn	no	0.9272281527519226	x
nicht	no	0.9313132166862488	x
allein	no	0.9499287605285645	x
die	no	0.9143827557563782	x
Treppe	no	0.9062502980232239	x
heraufkommen	no	0.6810523867607117	x
,	no	0.9807645678520203	x
sondern	no	0.9832863807678223	x
auch	no	0.9715908169746399	x
meines	no	0.9857677817344666	x
Vaters	no	0.9796297550201416	x
Stubentür	no	0.9754981398582458	x
heftig	no	0.9805164933204651	x
aufreißen	no	0.9824180006980896	x
und	no	0.9943088889122009	x
hineintreten	no	0.9943485856056213	x
hörte	no	0.9877318143844604	x
.	no	0.6064010858535767	x
Manchmal	yes	0.9998071789741516	x
blieb	no	0.9973921775817871	x
er	no	0.9990236759185791	x
lange	no	0.9970173835754395	x
weg	no	0.9983221888542175	x
,	no	0.9999531507492065	x
dann	no	0.9975070357322693	x
kam	no	0.995225191116333	x
er	no	0.9970415234565735	x
öfter	no	0.9953638315200806	x
hintereinander	no	0.9977268576622009	x
.	no	0.9979690909385681	x
Jahrelang	yes	0.9877780079841614	x
dauerte	no	0.9764692187309265	x
das	no	0.9137330055236816	x
,	no	0.999534010887146	x
und	no	0.998268723487854	x
nicht	no	0.9969407916069031	x
gewöhnen	no	0.9996616840362549	x
konnte	no	0.9982307553291321	x
ich	no	0.9992904663085938	x
mich	no	0.9925139546394348	x
an	no	0.9880604147911072	x
den	no	0.9925369620323181	x
unheimlichen	no	0.9926716089248657	x
Spuk	no	0.9943917393684387	x
,	no	0.9997639060020447	x
nicht	no	0.9794018268585205	x
bleicher	no	0.9915176033973694	x
wurde	no	0.9928234815597534	x
in	no	0.989816427230835	x
mir	no	0.9916812777519226	x
das	no	0.9957931041717529	x
Bild	no	0.991156816482544	x
des	no	0.9954404830932617	x
grausigen	no	0.9966027736663818	x
Sandmanns	no	0.9933804273605347	x
.	no	0.95877605676651	x
Sein	yes	0.9974736571311951	x
Umgang	no	0.9953655004501343	x
mit	no	0.9975448250770569	x
dem	no	0.9984877109527588	x
Vater	no	0.9994458556175232	x
fing	no	0.9991191029548645	x
an	no	0.9962522387504578	x
,	no	0.9997767806053162	x
meine	no	0.9690458178520203	x
Fantasie	no	0.9846632480621338	x
immer	no	0.9757290482521057	x
mehr	no	0.9844135046005249	x
und	no	0.980924129486084	x
mehr	no	0.9886709451675415	x
zu	no	0.9922327995300293	x
beschäftigen	no	0.9951345324516296	x
:	no	0.999666690826416	x
den	no	0.895900547504425	x
Vater	no	0.9162063002586365	x
darum	no	0.8936746120452881	x
zu	no	0.5488317012786865	x
befragen	no	0.9975183010101318	x
,	no	0.9736012816429138	x
hielt	no	0.9949061870574951	x
mich	no	0.9992432594299316	x
eine	no	0.9957131147384644	x
unüberwindliche	no	0.9951358437538147	x
Scheu	no	0.9968409538269043	x
zurück	no	0.9963746666908264	x
,	no	0.9999375343322754	x
aber	no	0.9668994545936584	x
selbst	no	0.8495909571647644	x
–	no	0.9999127388000488	x
selbst	no	0.9215770363807678	x
das	no	0.9296083450317383	x
Geheimnis	no	0.8234144449234009	x
zu	no	0.7690572142601013	x
erforschen	no	0.7928555011749268	x
,	no	0.9664929509162903	x
den	no	0.8524376749992371	x
fabelhaften	no	0.8444132208824158	x
Sandmann	no	0.8081327080726624	x
zu	no	0.5143327116966248	x
sehen	no	0.9962156414985657	x
,	no	0.7718108296394348	x
dazu	no	0.9665495157241821	x
keimte	no	0.980755627155304	x
mit	no	0.9909131526947021	x
den	no	0.9949473142623901	x
Jahren	no	0.9937092065811157	x
immer	no	0.9948421120643616	x
mehr	no	0.9953601956367493	x
die	no	0.9962937235832214	x
Lust	no	0.994830310344696	x
in	no	0.9950718283653259	x
mir	no	0.9967803955078125	x
empor	no	0.9981489181518555	x
.	no	0.9975219368934631	x
Der	yes	0.9943963289260864	x
Sandmann	no	0.9987084865570068	x
hatte	no	0.9968162178993225	x
mich	no	0.9977915287017822	x
auf	no	0.9913408160209656	x
die	no	0.9939339756965637	x
Bahn	no	0.9965618252754211	x
des	no	0.995836615562439	x
Wunderbaren	no	0.9966856837272644	x
,	no	0.998404324054718	x
Abenteuerlichen	no	0.9923505187034607	x
gebracht	no	0.9914473295211792	x
,	no	0.9996672868728638	x
das	no	0.9803659319877625	x
so	no	0.96970134973526	x
schon	no	0.9838950037956238	x
leicht	no	0.9874920845031738	x
im	no	0.9877104163169861	x
kindlichen	no	0.9904160499572754	x
Gemüt	no	0.992618978023529	x
sich	no	0.9948904514312744	x
einnistet	no	0.9960883855819702	x
.	no	0.9716900587081909	x
Nichts	yes	0.9999223947525024	x
war	no	0.9939310550689697	x
mir	no	0.9979140162467957	x
lieber	no	0.998641312122345	x
,	no	0.9991959929466248	x
als	no	0.976024329662323	x
schauerliche	no	0.9843930602073669	x
Geschichten	no	0.9877898693084717	x
von	no	0.9890843033790588	x
Kobolden	no	0.9933899641036987	x
,	no	0.9984604120254517	x
Hexen	no	0.9864480495452881	x
,	no	0.9960792660713196	x
Däumlingen	no	0.9903364181518555	x
und	no	0.994445264339447	x
so	no	0.9927341938018799	x
weiter	no	0.9949919581413269	x
zu	no	0.9938890933990479	x
hören	no	0.9917002320289612	x
oder	no	0.9970065951347351	x
zu	no	0.963119387626648	x
lesen	no	0.8272591233253479	x
;	no	0.999901294708252	x
aber	no	0.9899271726608276	x
obenan	no	0.9996603727340698	x
stand	no	0.9964067339897156	x
immer	no	0.9908271431922913	x
der	no	0.9962587356567383	x
Sandmann	no	0.997884213924408	x
,	no	0.9996404647827148	x
den	no	0.969903290271759	x
ich	no	0.9950142502784729	x
in	no	0.9934525489807129	x
den	no	0.9959204196929932	x
seltsamsten	no	0.9964349269866943	x
,	no	0.9974201917648315	x
abscheulichsten	no	0.9930985569953918	x
Gestalten	no	0.996518611907959	x
überall	no	0.9954928159713745	x
auf	no	0.9942280054092407	x
Tische	no	0.9965847730636597	x
,	no	0.9959912896156311	x
Schränke	no	0.9951828122138977	x
und	no	0.9946915507316589	x
Wände	no	0.9971520900726318	x
mit	no	0.9934141635894775	x
Kreide	no	0.9937419295310974	x
,	no	0.9967394471168518	x
Kohle	no	0.9971163272857666	x
hinzeichnete	no	0.9978141784667969	x
.	no	0.9965835213661194	x
Als	yes	0.9960117340087891	x
ich	no	0.9990012049674988	x
zehn	no	0.9974246025085449	x
Jahre	no	0.9970560073852539	x
alt	no	0.9962839484214783	x
geworden	no	0.9904362559318542	x
,	no	0.9999818801879883	x
wies	no	0.9902167320251465	x
mich	no	0.9970664381980896	x
die	no	0.9972373247146606	x
Mutter	no	0.9984443783760071	x
aus	no	0.993114173412323	x
der	no	0.9926491379737854	x
Kinderstube	no	0.9964798092842102	x
in	no	0.9949969053268433	x
ein	no	0.9963744282722473	x
Kämmerchen	no	0.9975838661193848	x
,	no	0.9996602535247803	x
das	no	0.9783685207366943	x
auf	no	0.9737542867660522	x
dem	no	0.9860334992408752	x
Korridor	no	0.9881688952445984	x
unfern	no	0.992729127407074	x
von	no	0.991245687007904	x
meines	no	0.9943821430206299	x
Vaters	no	0.9951049089431763	x
Zimmer	no	0.9969155788421631	x
lag	no	0.9976044297218323	x
.	no	0.9698066115379333	x
Noch	yes	0.9980822801589966	x
immer	no	0.9988812804222107	x
mußten	no	0.9973548650741577	x
wir	no	0.9978873133659363	x
uns	no	0.9955654740333557	x
,	no	0.9989506006240845	x
wenn	no	0.990829348564148	x
auf	no	0.9896464943885803	x
den	no	0.9928015470504761	x
Schlag	no	0.995075523853302	x
neun	no	0.9947581887245178	x
Uhr	no	0.996347963809967	x
sich	no	0.9949697852134705	x
jener	no	0.995055079460144	x
Unbekannte	no	0.9963803887367249	x
im	no	0.9922822117805481	x
Hause	no	0.9974038004875183	x
hören	no	0.9971470236778259	x
ließ	no	0.9907709360122681	x
,	no	0.9985994696617126	x
schnell	no	0.9769879579544067	x
entfernen	no	0.9703097343444824	x
.	no	0.7179684638977051	x
In	yes	0.982306182384491	x
meinem	no	0.9973275661468506	x
Kämmerchen	no	0.9993958473205566	x
vernahm	no	0.9987962245941162	x
ich	no	0.9998912811279297	x
,	no	0.9999960660934448	x
wie	no	0.6462271809577942	x
er	no	0.6516686081886292	x
bei	no	0.6174482107162476	x
dem	no	0.754953145980835	x
Vater	no	0.6400903463363647	x
hineintrat	no	0.9260647892951965	x
,	no	0.9891949892044067	x
und	no	0.9943674206733704	x
bald	no	0.9977961778640747	x
darauf	no	0.9991059899330139	x
war	no	0.9926866292953491	x
es	no	0.995835542678833	x
mir	no	0.9989789724349976	x
dann	no	0.995315670967102	x
,	no	0.9999517202377319	x
als	no	0.9041906595230103	indirect
verbreite	no	0.7349822521209717	indirect
sich	no	0.5150038599967957	indirect
im	no	0.6532254815101624	indirect
Hause	no	0.833571195602417	indirect
ein	no	0.7475636005401611	indirect
feiner	no	0.8553557991981506	indirect
,	no	0.5621696710586548	indirect
seltsam	no	0.8662863969802856	indirect
riechender	no	0.8605051040649414	indirect
Dampf	no	0.797641932964325	indirect
.	no	0.9125214219093323	indirect
Immer	yes	0.9847368597984314	x
höher	no	0.9947104454040527	x
mit	no	0.9973770380020142	x
der	no	0.99857497215271	x
Neugierde	no	0.9989489912986755	x
wuchs	no	0.9933986663818359	x
der	no	0.9955754280090332	x
Mut	no	0.9981118440628052	x
,	no	0.9994157552719116	x
auf	no	0.9491704702377319	x
irgendeine	no	0.964708149433136	x
Weise	no	0.9778589606285095	x
des	no	0.9712139368057251	x
Sandmanns	no	0.9517723321914673	x
Bekanntschaft	no	0.9684288501739502	x
zu	no	0.9809656143188477	x
machen	no	0.9830654859542847	x
.	no	0.650723397731781	x
Oft	yes	0.9998924732208252	x
schlich	no	0.9982946515083313	x
ich	no	0.9994522929191589	x
schnell	no	0.9986869692802429	x
aus	no	0.9939559102058411	x
dem	no	0.9958962202072144	x
Kämmerchen	no	0.9985055923461914	x
auf	no	0.9956734776496887	x
den	no	0.9969717264175415	x
Korridor	no	0.9990631937980652	x
,	no	0.9997506737709045	x
wenn	no	0.9306612014770508	x
die	no	0.9317273497581482	x
Mutter	no	0.9383344054222107	x
vorübergegangen	no	0.559765636920929	x
,	no	0.9992602467536926	x
aber	no	0.9977186918258667	x
nichts	no	0.9990469813346863	x
konnte	no	0.9979508519172668	x
ich	no	0.9984515905380249	x
erlauschen	no	0.99481201171875	x
,	no	0.9999302625656128	x
denn	no	0.9821787476539612	x
immer	no	0.9862827658653259	x
war	no	0.9916889071464539	x
der	no	0.9909998774528503	x
Sandmann	no	0.995078444480896	x
schon	no	0.9943453073501587	x
zur	no	0.9934485554695129	x
Türe	no	0.9956170320510864	x
hinein	no	0.9966645836830139	x
,	no	0.999672532081604	x
wenn	no	0.9495041370391846	x
ich	no	0.9773473143577576	x
den	no	0.9865126609802246	x
Platz	no	0.993468165397644	x
erreicht	no	0.9951624274253845	x
hatte	no	0.9948794841766357	x
,	no	0.999510645866394	x
wo	no	0.9402788281440735	x
er	no	0.9599268436431885	x
mir	no	0.9730008244514465	x
sichtbar	no	0.9837577939033508	x
werden	no	0.9946373105049133	x
mußte	no	0.9942516088485718	x
.	no	0.9545834064483643	x
Endlich	yes	0.9973620772361755	x
,	no	0.9998165965080261	x
von	no	0.9765487909317017	x
unwiderstehlichem	no	0.9918711185455322	x
Drange	no	0.9948368072509766	x
getrieben	no	0.8517780900001526	x
,	no	0.9998493194580078	x
beschloß	no	0.9997815489768982	x
ich	no	0.9999372959136963	x
,	no	0.9999707937240601	x
im	no	0.7329187393188477	indirect
Zimmer	no	0.9545522332191467	indirect
des	no	0.9741909503936768	indirect
Vaters	no	0.9624770283699036	indirect
