tok	sentstart	direct_conf	direct_pred
nicht	no	0.977165937423706	x
fürchten	no	0.9763262867927551	x
sollten	no	0.9714342951774597	x
,	no	0.9935343265533447	x
ich	no	0.9836766719818115	x
hörte	no	0.9877355694770813	x
ihn	no	0.9889110326766968	x
ja	no	0.9892954230308533	x
immer	no	0.9880863428115845	x
die	no	0.9884617328643799	x
Treppe	no	0.9874158501625061	x
heraufkommen	no	0.6051136255264282	x
.	no	0.5483351945877075	x
Voll	yes	0.6221799254417419	x
Neugierde	no	0.7294849753379822	x
,	no	0.9201732873916626	x
Näheres	no	0.912214994430542	x
von	no	0.8689097166061401	x
diesem	no	0.886178195476532	x
Sandmann	no	0.9116984009742737	x
und	no	0.923208475112915	x
seiner	no	0.9219938516616821	x
Beziehung	no	0.9423165917396545	x
auf	no	0.9374203085899353	x
uns	no	0.9110794067382812	x
Kinder	no	0.7920044660568237	x
zu	no	0.5542062520980835	x
erfahren	no	0.9423266649246216	x
,	no	0.7157263159751892	x
frug	no	0.969131350517273	x
ich	no	0.971501350402832	x
endlich	no	0.9634016752243042	x
die	no	0.9751186966896057	x
alte	no	0.9858486652374268	x
Frau	no	0.9818113446235657	x
,	no	0.9964148998260498	x
die	no	0.9741086959838867	x
meine	no	0.9739335775375366	x
jüngste	no	0.974075436592102	x
Schwester	no	0.9741058349609375	x
wartete	no	0.9848841428756714	x
:	no	0.9993743300437927	x
was	no	0.8552659153938293	x
denn	no	0.6452575922012329	x
das	no	0.5705046653747559	x
für	no	0.5630152225494385	x
ein	no	0.5004515647888184	x
Mann	no	0.6358650922775269	x
sei	no	0.7601181268692017	x
,	no	0.6449065208435059	x
der	no	0.5655150413513184	x
Sandmann	no	0.7445287108421326	x
.	no	0.9993871450424194	x
„	yes	0.8565375804901123	direct
Ei	no	0.9979668259620667	direct
,	no	0.984372615814209	direct
Thanelchen	no	0.9992300271987915	direct
“	no	0.9999626874923706	direct
,	no	0.4809419512748718	x
erwiderte	no	0.9181113243103027	x
diese	no	0.9147552251815796	x
,	no	0.9997068047523499	x
„	no	0.6990938186645508	direct
weißt	no	0.993770182132721	direct
du	no	0.995380163192749	direct
das	no	0.9931180477142334	direct
noch	no	0.9948827028274536	direct
nicht	no	0.9964988231658936	direct
?	no	0.9990658164024353	direct
Das	yes	0.6464490294456482	direct
ist	no	0.8932034969329834	direct
ein	no	0.9149686098098755	direct
böser	no	0.9287213683128357	direct
Mann	no	0.9836950302124023	direct
,	no	0.9332110285758972	direct
der	no	0.9701917767524719	direct
kommt	no	0.9921985268592834	direct
zu	no	0.9884458780288696	direct
den	no	0.9846552610397339	direct
Kindern	no	0.9921990036964417	direct
,	no	0.9827982783317566	direct
wenn	no	0.992652416229248	direct
sie	no	0.9924565553665161	direct
nicht	no	0.9923359751701355	direct
zu	no	0.9923571348190308	direct
Bett	no	0.9929972290992737	direct
gehen	no	0.9956226944923401	direct
wollen	no	0.997514009475708	direct
,	no	0.9907538890838623	direct
und	no	0.989734411239624	direct
wirft	no	0.9928845763206482	direct
ihnen	no	0.9924538731575012	direct
Hände	no	0.9911675453186035	direct
voll	no	0.991184413433075	direct
Sand	no	0.9933239817619324	direct
in	no	0.9928465485572815	direct
die	no	0.9929672479629517	direct
Augen	no	0.9943490624427795	direct
,	no	0.9921650886535645	direct
daß	no	0.9943630695343018	direct
sie	no	0.994013249874115	direct
blutig	no	0.9935207962989807	direct
zum	no	0.9912346601486206	direct
Kopf	no	0.9944173097610474	direct
herausspringen	no	0.9962886571884155	direct
,	no	0.9880616664886475	direct
die	no	0.991870641708374	direct
wirft	no	0.9938387274742126	direct
er	no	0.9915454983711243	direct
dann	no	0.9915860891342163	direct
in	no	0.9932946562767029	direct
den	no	0.993032693862915	direct
Sack	no	0.9931508302688599	direct
und	no	0.9912205338478088	direct
trägt	no	0.9928600192070007	direct
sie	no	0.9927565455436707	direct
in	no	0.9937422871589661	direct
den	no	0.9926440119743347	direct
Halbmond	no	0.9932942390441895	direct
zur	no	0.9923190474510193	direct
Atzung	no	0.9929783940315247	direct
für	no	0.9956430196762085	direct
seine	no	0.9955697655677795	direct
Kinderchen	no	0.9968681931495667	direct
;	no	0.9874601364135742	direct
die	no	0.9896039962768555	direct
sitzen	no	0.9906823635101318	direct
dort	no	0.9920198321342468	direct
im	no	0.992067813873291	direct
Nest	no	0.9920193552970886	direct
und	no	0.9941304326057434	direct
haben	no	0.9943411350250244	direct
krumme	no	0.9928315877914429	direct
Schnäbel	no	0.9942143559455872	direct
,	no	0.9907153844833374	direct
wie	no	0.9954853653907776	direct
die	no	0.9946051239967346	direct
Eulen	no	0.9944783449172974	direct
,	no	0.9915143251419067	direct
damit	no	0.9951954483985901	direct
picken	no	0.992236316204071	direct
sie	no	0.9942342638969421	direct
der	no	0.9927421808242798	direct
unartigen	no	0.9906779527664185	direct
Menschenkindlein	no	0.9949780106544495	direct
Augen	no	0.9956166744232178	direct
auf.	no	0.9982365369796753	direct
“	no	0.9999746084213257	direct
–	no	0.9821374416351318	x
Gräßlich	no	0.803175687789917	x
malte	no	0.9347152709960938	x
sich	no	0.959618330001831	x
nun	no	0.9591338634490967	x
im	no	0.9584904909133911	x
Innern	no	0.9574001431465149	x
mir	no	0.9619327783584595	x
das	no	0.9688553214073181	x
Bild	no	0.9570808410644531	x
des	no	0.9725098013877869	x
grausamen	no	0.979792594909668	x
Sandmanns	no	0.9505802392959595	x
aus	no	0.920569121837616	x
;	no	0.9871470928192139	x
sowie	no	0.9606472253799438	x
es	no	0.9401019811630249	x
abends	no	0.9446749687194824	x
die	no	0.955446183681488	x
Treppe	no	0.9562419056892395	x
heraufpolterte	no	0.9482690691947937	x
,	no	0.925137460231781	x
zitterte	no	0.9530771970748901	x
ich	no	0.9556257724761963	x
vor	no	0.9608991146087646	x
Angst	no	0.9498127102851868	x
und	no	0.9643355011940002	x
Entsetzen	no	0.9782388806343079	x
.	no	0.9898837208747864	x
Nichts	yes	0.9783228635787964	x
als	no	0.9796155691146851	x
den	no	0.9783570170402527	x
unter	no	0.9705396294593811	x
Tränen	no	0.9692310094833374	x
hergestotterten	no	0.9840493202209473	x
Ruf	no	0.9925336837768555	x
:	no	0.9998351335525513	x
„	no	0.6332017183303833	direct
Der	no	0.9730440378189087	direct
Sandmann	no	0.9952839016914368	direct
!	no	0.9990249872207642	direct
der	yes	0.9719842672348022	direct
Sandmann	no	0.9628250002861023	direct
!	no	0.9980835914611816	direct
“	no	0.9999146461486816	direct
konnte	no	0.6406860947608948	x
die	no	0.7804301381111145	x
Mutter	no	0.7712334394454956	x
aus	no	0.676364541053772	x
mir	no	0.6841658353805542	x
herausbringen	no	0.7378497123718262	x
.	no	0.732262134552002	x
Ich	yes	0.5718255639076233	x
lief	no	0.7888005971908569	x
darauf	no	0.8019686937332153	x
in	no	0.7637770771980286	x
das	no	0.7387938499450684	x
Schlafzimmer	no	0.6035909652709961	x
,	no	0.8088968992233276	x
und	no	0.7612503170967102	x
wohl	no	0.7661782503128052	x
die	no	0.8301839828491211	x
ganze	no	0.859332263469696	x
Nacht	no	0.8243003487586975	x
über	no	0.784550666809082	x
quälte	no	0.8511754274368286	x
mich	no	0.8756811618804932	x
die	no	0.8909553289413452	x
fürchterliche	no	0.9087996482849121	x
Erscheinung	no	0.8895279765129089	x
des	no	0.9338406920433044	x
Sandmanns	no	0.9239929914474487	x
.	no	0.8605653047561646	x
–	yes	0.9308228492736816	x
Schon	no	0.8406758308410645	x
alt	no	0.8207114934921265	x
genug	no	0.8361282348632812	x
war	no	0.7923161387443542	x
ich	no	0.7953097224235535	x
geworden	no	0.8000349998474121	x
,	no	0.8819966912269592	x
um	no	0.8357812762260437	x
einzusehen	no	0.8091228604316711	x
,	no	0.8940345048904419	x
daß	no	0.8512387275695801	x
das	no	0.8483861684799194	x
mit	no	0.8499366641044617	x
dem	no	0.8631419539451599	x
Sandmann	no	0.8138452172279358	x
und	no	0.8448342680931091	x
seinem	no	0.8582755923271179	x
Kindernest	no	0.8133952617645264	x
im	no	0.8322753310203552	x
Halbmonde	no	0.7914220094680786	x
,	no	0.8134005665779114	x
so	no	0.8553310632705688	x
wie	no	0.8629867434501648	x
es	no	0.8269175291061401	x
mir	no	0.8292041420936584	x
die	no	0.8565352559089661	x
Wartefrau	no	0.8602139949798584	x
erzählt	no	0.902259111404419	x
hatte	no	0.898033082485199	x
,	no	0.9213951230049133	x
wohl	no	0.8893728256225586	x
nicht	no	0.8753019571304321	x
ganz	no	0.8869633078575134	x
seine	no	0.8797624707221985	x
Richtigkeit	no	0.86238032579422	x
haben	no	0.8387982845306396	x
könne	no	0.7756668329238892	x
;	no	0.8962860107421875	x
indessen	no	0.9161403775215149	x
blieb	no	0.9101362824440002	x
mir	no	0.9130483269691467	x
der	no	0.9338657855987549	x
Sandmann	no	0.9318522810935974	x
ein	no	0.9313141107559204	x
fürchterliches	no	0.9149071574211121	x
Gespenst	no	0.7635680437088013	x
,	no	0.9186375737190247	x
und	no	0.8935115337371826	x
Grauen	no	0.7627318501472473	x
–	no	0.9066054224967957	x
Entsetzen	no	0.9336111545562744	x
ergriff	no	0.9572868347167969	x
mich	no	0.9532632827758789	x
,	no	0.9922946691513062	x
wenn	no	0.9679474234580994	x
ich	no	0.9621427655220032	x
ihn	no	0.9626233577728271	x
nicht	no	0.9672351479530334	x
allein	no	0.9675830006599426	x
die	no	0.9670132398605347	x
Treppe	no	0.9595577120780945	x
heraufkommen	no	0.950499951839447	x
,	no	0.9702538251876831	x
sondern	no	0.966647207736969	x
auch	no	0.9635345339775085	x
meines	no	0.9590681195259094	x
Vaters	no	0.9619858264923096	x
Stubentür	no	0.9586248993873596	x
heftig	no	0.9502849578857422	x
aufreißen	no	0.9537646174430847	x
und	no	0.9482741951942444	x
hineintreten	no	0.9494686722755432	x
hörte	no	0.951957106590271	x
.	no	0.9172634482383728	x
Manchmal	yes	0.964257001876831	x
blieb	no	0.9783827662467957	x
er	no	0.9726181626319885	x
lange	no	0.9673131108283997	x
weg	no	0.9468684792518616	x
,	no	0.9813194274902344	x
dann	no	0.9734062552452087	x
kam	no	0.9760324954986572	x
er	no	0.9780017137527466	x
öfter	no	0.9809524416923523	x
hintereinander	no	0.9818264245986938	x
.	no	0.9775780439376831	x
Jahrelang	yes	0.5574538707733154	direct
dauerte	no	0.590656042098999	direct
das	no	0.5516500473022461	direct
,	no	0.6492986679077148	direct
und	no	0.5680059790611267	direct
nicht	no	0.6127916574478149	direct
gewöhnen	no	0.6999823451042175	direct
konnte	no	0.5906428694725037	direct
ich	no	0.6385303139686584	direct
mich	no	0.6665628552436829	direct
an	no	0.6569908857345581	direct
den	no	0.674991250038147	direct
unheimlichen	no	0.6570796966552734	direct
Spuk	no	0.5371304750442505	direct
,	no	0.6691017150878906	direct
nicht	no	0.6565213799476624	direct
bleicher	no	0.6571122407913208	direct
wurde	no	0.7040907740592957	direct
in	no	0.7326350808143616	direct
mir	no	0.7488252520561218	direct
das	no	0.767079770565033	direct
Bild	no	0.6849227547645569	direct
des	no	0.7383933067321777	direct
grausigen	no	0.7763044238090515	direct
Sandmanns	no	0.6150707602500916	direct
.	no	0.7235243320465088	direct
Sein	yes	0.5978559851646423	direct
Umgang	no	0.743780791759491	direct
mit	no	0.7268346548080444	direct
dem	no	0.720024824142456	direct
Vater	no	0.7385822534561157	direct
fing	no	0.7218902111053467	direct
an	no	0.7535929083824158	direct
,	no	0.8629541397094727	direct
meine	no	0.7997977137565613	direct
Fantasie	no	0.7340041399002075	direct
immer	no	0.7162872552871704	direct
mehr	no	0.7265315055847168	direct
und	no	0.7188096642494202	direct
mehr	no	0.6662515997886658	direct
zu	no	0.6133415699005127	direct
beschäftigen	no	0.6589479446411133	direct
:	no	0.9887092709541321	direct
den	no	0.8634882569313049	direct
Vater	no	0.5328099131584167	direct
darum	no	0.6845353841781616	direct
zu	no	0.7530975341796875	direct
befragen	no	0.9035439491271973	direct
,	no	0.6832298636436462	direct
hielt	no	0.6345961093902588	direct
mich	no	0.6669800877571106	direct
eine	no	0.6442394852638245	direct
unüberwindliche	no	0.655849814414978	direct
Scheu	no	0.7267058491706848	direct
zurück	no	0.8350028395652771	direct
,	no	0.5213690400123596	direct
aber	no	0.6597219109535217	direct
selbst	no	0.8047326803207397	direct
–	no	0.6087245345115662	direct
selbst	no	0.5406747460365295	direct
das	no	0.5067824721336365	direct
Geheimnis	no	0.5250585079193115	direct
zu	no	0.5920566916465759	direct
erforschen	no	0.6765397787094116	direct
,	no	0.5622010231018066	direct
den	no	0.5399590730667114	direct
fabelhaften	no	0.5277758836746216	direct
Sandmann	no	0.6297827959060669	direct
zu	no	0.574103057384491	direct
sehen	no	0.6154081225395203	direct
,	no	0.6062725782394409	direct
dazu	no	0.5073151588439941	direct
keimte	no	0.5583866238594055	direct
mit	no	0.5528646111488342	direct
den	no	0.5001949071884155	direct
Jahren	no	0.5173171758651733	direct
immer	no	0.5226576328277588	direct
mehr	no	0.521898090839386	direct
die	no	0.5456737875938416	direct
Lust	no	0.525716245174408	direct
in	no	0.510247528553009	direct
mir	no	0.5135576128959656	direct
empor	no	0.602082371711731	direct
.	no	0.83356112241745	direct
Der	yes	0.603447437286377	x
Sandmann	no	0.7551497220993042	x
hatte	no	0.5990427732467651	x
mich	no	0.532913863658905	x
auf	no	0.5680190324783325	x
die	no	0.575882077217102	x
Bahn	no	0.5421069264411926	x
des	no	0.5672635436058044	x
Wunderbaren	no	0.5288046598434448	x
,	no	0.626413881778717	x
Abenteuerlichen	no	0.5414314866065979	x
gebracht	no	0.5558139085769653	x
,	no	0.7139155268669128	x
das	no	0.6722180247306824	x
so	no	0.6429914832115173	x
schon	no	0.6511341333389282	x
leicht	no	0.6572427153587341	x
im	no	0.6807233691215515	x
kindlichen	no	0.6946619153022766	x
Gemüt	no	0.7104588747024536	x
sich	no	0.7219159007072449	x
einnistet	no	0.8408541083335876	x
.	no	0.9099153876304626	x
Nichts	yes	0.9023159742355347	x
war	no	0.895561695098877	x
mir	no	0.8987758755683899	x
lieber	no	0.8805191516876221	x
,	no	0.9454354643821716	x
als	no	0.9317939281463623	x
schauerliche	no	0.9452546834945679	x
Geschichten	no	0.9486975073814392	x
von	no	0.9569494128227234	x
Kobolden	no	0.9501177668571472	x
,	no	0.9660404324531555	x
Hexen	no	0.9424164295196533	x
,	no	0.944222629070282	x
Däumlingen	no	0.8342952728271484	x
und	no	0.9168413877487183	x
so	no	0.9377180337905884	x
weiter	no	0.9186087250709534	x
zu	no	0.8980243802070618	x
hören	no	0.8845956325531006	x
oder	no	0.8561303019523621	x
zu	no	0.7962747812271118	x
lesen	no	0.7098594307899475	x
;	no	0.8555423617362976	x
aber	no	0.750250518321991	x
obenan	no	0.7058880925178528	x
stand	no	0.7212785482406616	x
immer	no	0.7106854319572449	x
der	no	0.7854009866714478	x
Sandmann	no	0.763881504535675	x
,	no	0.9031248092651367	x
den	no	0.7551782131195068	x
ich	no	0.625444769859314	x
in	no	0.6577482223510742	x
den	no	0.7122876644134521	x
seltsamsten	no	0.7020202279090881	x
,	no	0.7087348699569702	x
abscheulichsten	no	0.7047367691993713	x
Gestalten	no	0.6936682462692261	x
überall	no	0.7286463379859924	x
auf	no	0.7524104714393616	x
Tische	no	0.7523248791694641	x
,	no	0.7216757535934448	x
Schränke	no	0.7759029269218445	x
und	no	0.8095120787620544	x
Wände	no	0.817649245262146	x
mit	no	0.8043969869613647	x
Kreide	no	0.7711194753646851	x
,	no	0.7635583281517029	x
Kohle	no	0.7841874957084656	x
hinzeichnete	no	0.8225772976875305	x
.	no	0.8126037120819092	x
Als	yes	0.5840315222740173	x
ich	no	0.6929811835289001	x
zehn	no	0.5534681677818298	x
Jahre	no	0.5476138591766357	x
alt	no	0.6151377558708191	x
geworden	no	0.8234972953796387	x
,	no	0.7488011121749878	x
wies	no	0.621999204158783	x
mich	no	0.5325151681900024	x
die	no	0.5618220567703247	x
Mutter	no	0.5132442116737366	x
aus	no	0.5640656352043152	x
der	no	0.5471215844154358	x
Kinderstube	no	0.5452718734741211	x
in	no	0.5415852665901184	x
ein	no	0.5343788266181946	x
Kämmerchen	no	0.6063763499259949	x
,	no	0.5680779218673706	x
das	no	0.660754919052124	x
auf	no	0.6868496537208557	x
dem	no	0.6943692564964294	x
Korridor	no	0.6819769740104675	x
unfern	no	0.7072252035140991	x
von	no	0.6920247673988342	x
meines	no	0.7158016562461853	x
Vaters	no	0.7310143709182739	x
Zimmer	no	0.7583621144294739	x
lag	no	0.8214612007141113	x
.	no	0.9300940036773682	x
Noch	yes	0.8624290823936462	x
immer	no	0.767541229724884	x
mußten	no	0.7947583198547363	x
wir	no	0.8498008251190186	x
uns	no	0.8681159615516663	x
,	no	0.8322950005531311	x
wenn	no	0.870462954044342	x
auf	no	0.8842843770980835	x
den	no	0.8516854047775269	x
Schlag	no	0.8339329361915588	x
neun	no	0.8068376779556274	x
Uhr	no	0.7614651322364807	x
sich	no	0.7876846790313721	x
jener	no	0.7495800256729126	x
Unbekannte	no	0.7434641122817993	x
im	no	0.7407777309417725	x
Hause	no	0.7484103441238403	x
hören	no	0.6956353187561035	x
ließ	no	0.6781365275382996	x
,	no	0.6254597902297974	x
schnell	no	0.7101802825927734	x
entfernen	no	0.7210662364959717	x
.	no	0.8492506742477417	x
In	yes	0.6726134419441223	x
meinem	no	0.6428076028823853	x
Kämmerchen	no	0.7339931726455688	x
vernahm	no	0.6813453435897827	x
ich	no	0.7787302136421204	x
,	no	0.5122250914573669	x
wie	no	0.5463887453079224	x
er	no	0.680159866809845	x
bei	no	0.6712685823440552	x
dem	no	0.6305302381515503	x
Vater	no	0.6947993040084839	x
hineintrat	no	0.8168057203292847	x
,	no	0.6309790015220642	x
und	no	0.5606683492660522	x
bald	no	0.6109355092048645	x
darauf	no	0.6082448363304138	x
war	no	0.5491287112236023	x
es	no	0.5963332653045654	x
mir	no	0.6614048480987549	x
dann	no	0.6956299543380737	x
,	no	0.5310500860214233	x
als	no	0.6143500208854675	x
verbreite	no	0.6269111037254333	x
sich	no	0.6034839749336243	x
im	no	0.5568943619728088	x
Hause	no	0.5648638606071472	x
ein	no	0.5772613286972046	x
feiner	no	0.5578794479370117	x
