tok	sentstart	indirect_conf	indirect_pred
Neugierde	no	0.9826144576072693	x
,	no	0.9999833106994629	x
Näheres	no	0.9783815145492554	x
von	no	0.9660643339157104	x
diesem	no	0.949165403842926	x
Sandmann	no	0.9454354047775269	x
und	no	0.9403404593467712	x
seiner	no	0.9386858344078064	x
Beziehung	no	0.9402016401290894	x
auf	no	0.9321507215499878	x
uns	no	0.9299485087394714	x
Kinder	no	0.9235197901725769	x
zu	no	0.7550522089004517	x
erfahren	no	0.9118245244026184	x
,	no	0.9741184115409851	x
frug	no	0.9994401335716248	x
ich	no	0.9994717240333557	x
endlich	no	0.9982522130012512	x
die	no	0.9987190961837769	x
alte	no	0.9940943121910095	x
Frau	no	0.9925238490104675	x
,	no	0.9999408721923828	x
die	no	0.9904338121414185	x
meine	no	0.9861415028572083	x
jüngste	no	0.98372882604599	x
Schwester	no	0.9841779470443726	x
wartete	no	0.9710469841957092	x
:	no	0.9999765157699585	x
was	no	0.6341788172721863	indirect
denn	no	0.6595442295074463	indirect
das	no	0.8240028023719788	indirect
für	no	0.8909031748771667	indirect
ein	no	0.9095548391342163	indirect
Mann	no	0.9118191003799438	indirect
sei	no	0.9805597066879272	indirect
,	no	0.9445794820785522	indirect
der	no	0.9705499410629272	indirect
Sandmann	no	0.9754015207290649	indirect
.	no	0.9996926784515381	indirect
„	yes	0.6551311612129211	x
Ei	no	0.9870434403419495	x
,	no	0.9996651411056519	x
Thanelchen	no	0.9914091229438782	x
“	no	0.9997699856758118	x
,	no	0.9999558925628662	x
erwiderte	no	0.9993252754211426	x
diese	no	0.9925490617752075	x
,	no	0.9999829530715942	x
„	no	0.9999127388000488	x
weißt	no	0.9895151853561401	x
du	no	0.9747641682624817	x
das	no	0.9848565459251404	x
noch	no	0.9607426524162292	x
nicht	no	0.9851389527320862	x
?	no	0.9732828140258789	x
Das	yes	0.9931550025939941	x
ist	no	0.9956761002540588	x
ein	no	0.9956340193748474	x
böser	no	0.9951648712158203	x
Mann	no	0.9875457882881165	x
,	no	0.999869704246521	x
der	no	0.9954836368560791	x
kommt	no	0.9942942261695862	x
zu	no	0.9937412142753601	x
den	no	0.9927237629890442	x
Kindern	no	0.9864858388900757	x
,	no	0.9991656541824341	x
wenn	no	0.9958701729774475	x
sie	no	0.9956991672515869	x
nicht	no	0.9954842329025269	x
zu	no	0.9943749904632568	x
Bett	no	0.9934758543968201	x
gehen	no	0.9907423853874207	x
wollen	no	0.930658757686615	x
,	no	0.9997761845588684	x
und	no	0.9965362548828125	x
wirft	no	0.9956218600273132	x
ihnen	no	0.9953318238258362	x
Hände	no	0.9953382015228271	x
voll	no	0.9954110980033875	x
Sand	no	0.9952701926231384	x
in	no	0.9951501488685608	x
die	no	0.9945675134658813	x
Augen	no	0.9860911965370178	x
,	no	0.9994511008262634	x
daß	no	0.9932845830917358	x
sie	no	0.9915076494216919	x
blutig	no	0.9901785850524902	x
zum	no	0.9874522089958191	x
Kopf	no	0.9819767475128174	x
herausspringen	no	0.8881625533103943	x
,	no	0.9998247027397156	x
die	no	0.994862973690033	x
wirft	no	0.9954406023025513	x
er	no	0.995843231678009	x
dann	no	0.996107280254364	x
in	no	0.9957404136657715	x
den	no	0.9954344630241394	x
Sack	no	0.994929313659668	x
und	no	0.9990181922912598	x
trägt	no	0.9968383312225342	x
sie	no	0.9964652061462402	x
in	no	0.9965967535972595	x
den	no	0.9966781139373779	x
Halbmond	no	0.9965084195137024	x
zur	no	0.9965680837631226	x
Atzung	no	0.9966363906860352	x
für	no	0.9963052272796631	x
seine	no	0.9947834610939026	x
Kinderchen	no	0.9726728796958923	x
;	no	0.9999533891677856	x
die	no	0.998100221157074	x
sitzen	no	0.9973095655441284	x
dort	no	0.9966508746147156	x
im	no	0.9960610270500183	x
Nest	no	0.9959480166435242	x
und	no	0.9970611929893494	x
haben	no	0.9965094923973083	x
krumme	no	0.9958361387252808	x
Schnäbel	no	0.9903793334960938	x
,	no	0.9992710947990417	x
wie	no	0.9956789612770081	x
die	no	0.9939526915550232	x
Eulen	no	0.9695714116096497	x
,	no	0.9999138116836548	x
damit	no	0.9952771663665771	x
picken	no	0.9941045641899109	x
sie	no	0.9945657253265381	x
der	no	0.9936630725860596	x
unartigen	no	0.9928263425827026	x
Menschenkindlein	no	0.9911646246910095	x
Augen	no	0.9863605499267578	x
auf.	no	0.9150903820991516	x
“	no	0.9974344372749329	x
–	no	0.9995858073234558	x
Gräßlich	no	0.9997239708900452	x
malte	no	0.9976670742034912	x
sich	no	0.9991720914840698	x
nun	no	0.9993770718574524	x
im	no	0.9962590932846069	x
Innern	no	0.99652099609375	x
mir	no	0.9996752738952637	x
das	no	0.9994311928749084	x
Bild	no	0.9971333742141724	x
des	no	0.9954397082328796	x
grausamen	no	0.9951943755149841	x
Sandmanns	no	0.9929189085960388	x
aus	no	0.9791172742843628	x
;	no	0.999931812286377	x
sowie	no	0.9992921352386475	x
es	no	0.9949609041213989	x
abends	no	0.9960137605667114	x
die	no	0.9957631826400757	x
Treppe	no	0.9956509470939636	x
heraufpolterte	no	0.9957255125045776	x
,	no	0.9960730075836182	x
zitterte	no	0.9935976266860962	x
ich	no	0.9992188215255737	x
vor	no	0.9969961643218994	x
Angst	no	0.9986897110939026	x
und	no	0.9963906407356262	x
Entsetzen	no	0.9965044260025024	x
.	no	0.9408305287361145	x
Nichts	yes	0.9998323917388916	x
als	no	0.9964195489883423	x
den	no	0.996856689453125	x
unter	no	0.9965421557426453	x
Tränen	no	0.9966729879379272	x
hergestotterten	no	0.9965463280677795	x
Ruf	no	0.9966799020767212	x
:	no	0.9962647557258606	x
„	no	0.9989039897918701	x
Der	no	0.9986512064933777	x
Sandmann	no	0.996559202671051	x
!	no	0.9979175925254822	x
der	yes	0.9957593083381653	x
Sandmann	no	0.9950360655784607	x
!	no	0.9913271069526672	x
“	no	0.9997650980949402	x
konnte	no	0.9983859062194824	x
die	no	0.9963868856430054	x
Mutter	no	0.9965243935585022	x
aus	no	0.9961881041526794	x
mir	no	0.997180700302124	x
herausbringen	no	0.996391236782074	x
.	no	0.9025591015815735	x
Ich	yes	0.9994762539863586	x
lief	no	0.9995055198669434	x
darauf	no	0.9991052746772766	x
in	no	0.9972967505455017	x
das	no	0.9961685538291931	x
Schlafzimmer	no	0.9775145053863525	x
,	no	0.9997652173042297	x
und	no	0.9995765089988708	x
wohl	no	0.9980573058128357	x
die	no	0.9979202151298523	x
ganze	no	0.9966313242912292	x
Nacht	no	0.9984412789344788	x
über	no	0.9973565340042114	x
quälte	no	0.9967768788337708	x
mich	no	0.9982237219810486	x
die	no	0.9979776740074158	x
fürchterliche	no	0.9969438910484314	x
Erscheinung	no	0.9967920184135437	x
des	no	0.9968036413192749	x
Sandmanns	no	0.9970250725746155	x
.	no	0.9951437711715698	x
–	yes	0.8077201843261719	x
Schon	no	0.9993485808372498	x
alt	no	0.9958809614181519	x
genug	no	0.9956823587417603	x
war	no	0.9984331727027893	x
ich	no	0.9997323155403137	x
geworden	no	0.9880695939064026	x
,	no	0.9996970891952515	x
um	no	0.997195839881897	x
einzusehen	no	0.9974896907806396	x
,	no	0.9999979734420776	x
daß	no	0.5647844672203064	indirect
das	no	0.7876659035682678	indirect
mit	no	0.8984091281890869	indirect
dem	no	0.9193001389503479	indirect
Sandmann	no	0.9222323298454285	indirect
und	no	0.9390137791633606	indirect
seinem	no	0.9554166793823242	indirect
Kindernest	no	0.9662510752677917	indirect
im	no	0.9864453673362732	indirect
Halbmonde	no	0.99619460105896	indirect
,	no	0.9667381048202515	indirect
so	no	0.9823065400123596	indirect
wie	no	0.9940788745880127	indirect
es	no	0.9975758194923401	indirect
mir	no	0.9892790913581848	indirect
die	no	0.9885051846504211	indirect
Wartefrau	no	0.9970574378967285	indirect
erzählt	no	0.7801724672317505	indirect
hatte	no	0.923900306224823	indirect
,	no	0.969854474067688	indirect
wohl	no	0.8103620409965515	indirect
nicht	no	0.9329871535301208	indirect
ganz	no	0.9581966996192932	indirect
seine	no	0.976233184337616	indirect
Richtigkeit	no	0.9861720204353333	indirect
haben	no	0.9959718585014343	indirect
könne	no	0.9999188184738159	indirect
;	no	0.7634043097496033	x
indessen	no	0.9945460557937622	x
blieb	no	0.9911195635795593	x
mir	no	0.997680127620697	x
der	no	0.9978963136672974	x
Sandmann	no	0.997123658657074	x
ein	no	0.9963604807853699	x
fürchterliches	no	0.9962126016616821	x
Gespenst	no	0.9804722666740417	x
,	no	0.9998867511749268	x
und	no	0.9983604550361633	x
Grauen	no	0.9961179494857788	x
–	no	0.9935990571975708	x
Entsetzen	no	0.9960718154907227	x
ergriff	no	0.9981478452682495	x
mich	no	0.9962338805198669	x
,	no	0.9999798536300659	x
wenn	no	0.9955363273620605	x
ich	no	0.997032642364502	x
ihn	no	0.9950233697891235	x
nicht	no	0.9956915974617004	x
allein	no	0.9955670237541199	x
die	no	0.9952117800712585	x
Treppe	no	0.9945794343948364	x
heraufkommen	no	0.9932675361633301	x
,	no	0.9983428716659546	x
sondern	no	0.996664822101593	x
auch	no	0.9964317083358765	x
meines	no	0.9963629841804504	x
Vaters	no	0.9964981079101562	x
Stubentür	no	0.9965595602989197	x
heftig	no	0.9967834949493408	x
aufreißen	no	0.9968022108078003	x
und	no	0.9967615008354187	x
hineintreten	no	0.9966427087783813	x
hörte	no	0.9956194758415222	x
.	no	0.8285710215568542	x
Manchmal	yes	0.9996672868728638	x
blieb	no	0.9989797472953796	x
er	no	0.999291181564331	x
lange	no	0.9977300763130188	x
weg	no	0.9856195449829102	x
,	no	0.9999566078186035	x
dann	no	0.9977145195007324	x
kam	no	0.9955219030380249	x
er	no	0.9973645806312561	x
öfter	no	0.998930037021637	x
hintereinander	no	0.9966963529586792	x
.	no	0.9961583018302917	x
Jahrelang	yes	0.9906946420669556	x
dauerte	no	0.9911034107208252	x
das	no	0.9928948283195496	x
,	no	0.9996503591537476	x
und	no	0.9993656277656555	x
nicht	no	0.9957734942436218	x
gewöhnen	no	0.9957826137542725	x
konnte	no	0.997704803943634	x
ich	no	0.9995713829994202	x
mich	no	0.9977880716323853	x
an	no	0.9971417784690857	x
den	no	0.9963272213935852	x
unheimlichen	no	0.9955516457557678	x
Spuk	no	0.9791817665100098	x
,	no	0.9999182224273682	x
nicht	no	0.9954735636711121	x
bleicher	no	0.9909633994102478	x
wurde	no	0.9969289898872375	x
in	no	0.9950315952301025	x
mir	no	0.9986794590950012	x
das	no	0.9988180994987488	x
Bild	no	0.9976617097854614	x
des	no	0.9962117671966553	x
grausigen	no	0.9965446591377258	x
Sandmanns	no	0.9964684247970581	x
.	no	0.9342693090438843	x
Sein	yes	0.9996963739395142	x
Umgang	no	0.9970292448997498	x
mit	no	0.995807409286499	x
dem	no	0.9956682920455933	x
Vater	no	0.991793692111969	x
fing	no	0.9996646642684937	x
an	no	0.9983571171760559	x
,	no	0.9999078512191772	x
meine	no	0.9925400614738464	x
Fantasie	no	0.9913439750671387	x
immer	no	0.9911189675331116	x
mehr	no	0.9914303421974182	x
und	no	0.9908046722412109	x
mehr	no	0.9913148283958435	x
zu	no	0.9792197942733765	x
beschäftigen	no	0.8675252199172974	x
:	no	0.9992341995239258	x
den	no	0.9958844780921936	x
Vater	no	0.9960567951202393	x
darum	no	0.9953926801681519	x
zu	no	0.9715501666069031	x
befragen	no	0.5219055414199829	x
,	no	0.9990286827087402	x
hielt	no	0.9995935559272766	x
mich	no	0.9979082345962524	x
eine	no	0.9972488284111023	x
unüberwindliche	no	0.9962306618690491	x
Scheu	no	0.995893120765686	x
zurück	no	0.9937061667442322	x
,	no	0.9999840259552002	x
aber	no	0.9992978572845459	x
selbst	no	0.9938011765480042	x
–	no	0.9959459900856018	x
selbst	no	0.9963610768318176	x
das	no	0.9960210919380188	x
Geheimnis	no	0.9958315491676331	x
zu	no	0.9893847107887268	x
erforschen	no	0.9882136583328247	x
,	no	0.9993205070495605	x
den	no	0.9908696413040161	x
fabelhaften	no	0.9888218641281128	x
Sandmann	no	0.9862533211708069	x
zu	no	0.9330911636352539	x
sehen	no	0.6984032988548279	x
,	no	0.9939450621604919	x
dazu	no	0.9978400468826294	x
keimte	no	0.9966530203819275	x
mit	no	0.9975530505180359	x
den	no	0.9979844093322754	x
Jahren	no	0.9972953200340271	x
immer	no	0.9982991814613342	x
mehr	no	0.9986335635185242	x
die	no	0.9969981908798218	x
Lust	no	0.9970932006835938	x
in	no	0.9968006610870361	x
mir	no	0.9982882142066956	x
empor	no	0.9963849782943726	x
.	no	0.9979040622711182	x
Der	yes	0.9885889291763306	x
Sandmann	no	0.9881916642189026	x
hatte	no	0.9988114833831787	x
mich	no	0.9977208971977234	x
auf	no	0.9973601698875427	x
die	no	0.9972285628318787	x
Bahn	no	0.9970682263374329	x
des	no	0.9969402551651001	x
Wunderbaren	no	0.9975923895835876	x
,	no	0.9972215890884399	x
Abenteuerlichen	no	0.9967893958091736	x
gebracht	no	0.995769739151001	x
,	no	0.9995031356811523	x
das	no	0.995821475982666	x
so	no	0.9960052371025085	x
schon	no	0.996359646320343	x
leicht	no	0.9966140389442444	x
im	no	0.9966216087341309	x
kindlichen	no	0.9971501231193542	x
Gemüt	no	0.9974024891853333	x
sich	no	0.9965950846672058	x
einnistet	no	0.9966496825218201	x
.	no	0.9083747267723083	x
Nichts	yes	0.9992007613182068	x
war	no	0.9997593760490417	x
mir	no	0.9993715882301331	x
lieber	no	0.997431218624115	x
,	no	0.9998880624771118	x
als	no	0.9936050772666931	x
schauerliche	no	0.9932436347007751	x
Geschichten	no	0.993744432926178	x
von	no	0.9929513335227966	x
Kobolden	no	0.9929183125495911	x
,	no	0.9935006499290466	x
Hexen	no	0.9936111569404602	x
,	no	0.9941580295562744	x
Däumlingen	no	0.9949347376823425	x
und	no	0.9951186180114746	x
so	no	0.9954859614372253	x
weiter	no	0.9958010315895081	x
zu	no	0.9936413168907166	x
hören	no	0.9940586090087891	x
oder	no	0.9947282671928406	x
zu	no	0.9775435328483582	x
lesen	no	0.6460793018341064	x
;	no	0.9985595345497131	x
aber	no	0.9998095631599426	x
obenan	no	0.9888050556182861	x
stand	no	0.9965544939041138	x
immer	no	0.9988569021224976	x
der	no	0.997925877571106	x
Sandmann	no	0.9925876259803772	x
,	no	0.9998968839645386	x
den	no	0.9940202236175537	x
ich	no	0.9949535727500916	x
in	no	0.9942840933799744	x
den	no	0.9945384860038757	x
seltsamsten	no	0.995391845703125	x
,	no	0.9965643286705017	x
abscheulichsten	no	0.996548593044281	x
Gestalten	no	0.9966176152229309	x
überall	no	0.9972152709960938	x
auf	no	0.9967480897903442	x
Tische	no	0.9968632459640503	x
,	no	0.9972285628318787	x
Schränke	no	0.9973402619361877	x
und	no	0.9969269633293152	x
Wände	no	0.9969430565834045	x
mit	no	0.9970840811729431	x
Kreide	no	0.9970242381095886	x
,	no	0.9973305463790894	x
Kohle	no	0.9970965385437012	x
hinzeichnete	no	0.9968922734260559	x
.	no	0.9954397678375244	x
Als	yes	0.9911162853240967	x
ich	no	0.9962412118911743	x
zehn	no	0.9961888194084167	x
Jahre	no	0.9969488978385925	x
alt	no	0.9962588548660278	x
geworden	no	0.9808623194694519	x
,	no	0.9994502663612366	x
wies	no	0.9996165037155151	x
mich	no	0.9942893981933594	x
die	no	0.9995977282524109	x
Mutter	no	0.9983331561088562	x
aus	no	0.9964119791984558	x
der	no	0.9969883561134338	x
Kinderstube	no	0.9968493580818176	x
in	no	0.996346652507782	x
ein	no	0.9961984753608704	x
Kämmerchen	no	0.9951748847961426	x
,	no	0.9997005462646484	x
das	no	0.9947296380996704	x
auf	no	0.9944856762886047	x
dem	no	0.9946261048316956	x
Korridor	no	0.9948101043701172	x
unfern	no	0.9953110814094543	x
von	no	0.9954668283462524	x
meines	no	0.9960903525352478	x
Vaters	no	0.996387243270874	x
Zimmer	no	0.9959896206855774	x
lag	no	0.9960265159606934	x
.	no	0.8922299146652222	x
Noch	yes	0.9993221759796143	x
immer	no	0.999722421169281	x
mußten	no	0.9959075450897217	x
wir	no	0.9989060163497925	x
uns	no	0.9934438467025757	x
,	no	0.9992988109588623	x
wenn	no	0.9958194494247437	x
auf	no	0.9955892562866211	x
den	no	0.9957408905029297	x
Schlag	no	0.9957574009895325	x
neun	no	0.9960750937461853	x
Uhr	no	0.9960256814956665	x
sich	no	0.9961069226264954	x
jener	no	0.9961563944816589	x
Unbekannte	no	0.9962235689163208	x
im	no	0.9960660338401794	x
Hause	no	0.9962121248245239	x
hören	no	0.9950651526451111	x
ließ	no	0.9775789380073547	x
,	no	0.9997829794883728	x
schnell	no	0.9940890073776245	x
entfernen	no	0.9926939010620117	x
.	no	0.7217626571655273	x
In	yes	0.9980494976043701	x
meinem	no	0.9994874000549316	x
Kämmerchen	no	0.9974765181541443	x
vernahm	no	0.9996634721755981	x
ich	no	0.9998847246170044	x
,	no	0.9999903440475464	x
wie	no	0.8911879658699036	x
er	no	0.7441018223762512	x
bei	no	0.5646353960037231	x
dem	no	0.5586172938346863	x
Vater	no	0.7170825600624084	x
hineintrat	no	0.9735242128372192	x
,	no	0.8541877269744873	x
und	no	0.9479178190231323	x
bald	no	0.9915094375610352	x
darauf	no	0.9961901903152466	x
war	no	0.9993687272071838	x
es	no	0.9997859597206116	x
mir	no	0.9995740056037903	x
dann	no	0.9967082738876343	x
,	no	0.9999686479568481	x
als	no	0.9607505202293396	x
verbreite	no	0.913133442401886	x
sich	no	0.8731993436813354	x
im	no	0.8513901233673096	x
Hause	no	0.8494861125946045	x
ein	no	0.8377239108085632	x
feiner	no	0.8363390564918518	x
,	no	0.883932888507843	x
seltsam	no	0.8899272084236145	x
riechender	no	0.8864069581031799	x
Dampf	no	0.8811436295509338	x
.	no	0.6564115285873413	x
Immer	yes	0.9959505796432495	x
höher	no	0.9983963370323181	x
mit	no	0.9971511960029602	x
der	no	0.9976581335067749	x
Neugierde	no	0.9972072243690491	x
wuchs	no	0.9993534684181213	x
der	no	0.9980652928352356	x
Mut	no	0.9966304898262024	x
,	no	0.9999749660491943	x
auf	no	0.9860643148422241	x
irgendeine	no	0.9785650372505188	x
Weise	no	0.9727693200111389	x
des	no	0.9552827477455139	x
Sandmanns	no	0.9632560610771179	x
Bekanntschaft	no	0.9651044607162476	x
zu	no	0.9127975702285767	x
machen	no	0.899688184261322	x
.	no	0.8854483962059021	x
Oft	yes	0.9902940988540649	x
schlich	no	0.998790442943573	x
ich	no	0.9997801184654236	x
schnell	no	0.9985792636871338	x
aus	no	0.9965353012084961	x
dem	no	0.9970465302467346	x
Kämmerchen	no	0.997285008430481	x
auf	no	0.9969532489776611	x
den	no	0.9965741634368896	x
Korridor	no	0.9943536520004272	x
,	no	0.9993016719818115	x
wenn	no	0.9959255456924438	x
die	no	0.994151771068573	x
Mutter	no	0.9917267560958862	x
vorübergegangen	no	0.877490222454071	x
,	no	0.9997120499610901	x
aber	no	0.9996973276138306	x
nichts	no	0.9951978325843811	x
konnte	no	0.9982927441596985	x
ich	no	0.9987472295761108	x
erlauschen	no	0.9750036001205444	x
,	no	0.9999074935913086	x
denn	no	0.9992727637290955	x
immer	no	0.9974276423454285	x
war	no	0.9960755705833435	x
der	no	0.9957925081253052	x
Sandmann	no	0.9958652257919312	x
schon	no	0.9960260391235352	x
zur	no	0.9951587319374084	x
Türe	no	0.994128942489624	x
hinein	no	0.9918900728225708	x
,	no	0.9989473223686218	x
wenn	no	0.9961916208267212	x
ich	no	0.9963361024856567	x
den	no	0.9959881901741028	x
Platz	no	0.99581378698349	x
erreicht	no	0.9954512715339661	x
hatte	no	0.9954142570495605	x
,	no	0.9986097812652588	x
wo	no	0.9958710074424744	x
er	no	0.9957361221313477	x
mir	no	0.9958588480949402	x
sichtbar	no	0.995646059513092	x
werden	no	0.9954085946083069	x
mußte	no	0.9948123693466187	x
.	no	0.8313395977020264	x
Endlich	yes	0.9988631010055542	x
,	no	0.9999455213546753	x
von	no	0.9953931570053101	x
unwiderstehlichem	no	0.9925611615180969	x
Drange	no	0.9911882877349854	x
